profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:手动未知方向触发,37.909,0x272,3,5,VCLEFT_epbmDebug,5.0972226563511684,0.13333333333333333,2,15,14,10,2.8210195025325957
generic-event,事件附近变化,37.548,0x393,1,3,ID393VCRIGHT_epbmDebug,5.175552220424145,0.2,3,15,22,16,3.6394921541470953
window,按钮事件:手动未知方向触发,37.548,0x393,1,3,ID393VCRIGHT_epbmDebug,5.175552220424145,0.2,3,15,22,16,3.6394921541470953
generic-event,事件附近变化,37.421,0x328,1,2,ESP_info,3.4936539495567147,0.2,3,15,6,6,1.790939533169819
window,按钮事件:手动未知方向触发,37.421,0x328,1,2,ESP_info,3.4936539495567147,0.2,3,15,6,6,1.790939533169819
generic-event,事件附近变化,37.397,0x388,1,2,GTW_canStatus,3.4936539495567147,0.2,3,15,6,6,1.7921632618150736
window,按钮事件:手动未知方向触发,37.397,0x388,1,2,GTW_canStatus,3.4936539495567147,0.2,3,15,6,6,1.7921632618150736
generic-event,事件附近变化,37.167,0x545,2,7,,3.7199014350564776,0.2,3,15,12,12,2.8559006568535734
window,按钮事件:手动未知方向触发,37.167,0x545,2,7,,3.7199014350564776,0.2,3,15,12,12,2.8559006568535734
generic-event,事件附近变化,36.678,0x328,5,5,ESP_info,4.301275797875526,0.2,3,15,15,13,3.050442181517774
window,按钮事件:手动未知方向触发,36.678,0x328,5,5,ESP_info,4.301275797875526,0.2,3,15,15,13,3.050442181517774
generic-event,事件附近变化,36.676,0x388,5,5,GTW_canStatus,4.301275797875526,0.2,3,15,15,13,3.0523540215175724
window,按钮事件:手动未知方向触发,36.676,0x388,5,5,GTW_canStatus,4.301275797875526,0.2,3,15,15,13,3.0523540215175724
generic-event,事件附近变化,36.475,0x3FE,0,5,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,0,5,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,0,6,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,0,6,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,6,4,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,6,4,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,6,5,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,6,5,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,6,6,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,6,6,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,6,7,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,6,7,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.475,0x3FE,7,0,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
window,按钮事件:手动未知方向触发,36.475,0x3FE,7,0,DI_estimatedBrakeTemp,3.137971453689078,0.13333333333333333,2,15,3,3,1.6412552530192974
generic-event,事件附近变化,36.468,0x3DD,4,2,,3.413354654136661,0.2,3,15,5,5,1.2358004629520392
window,按钮事件:手动未知方向触发,36.468,0x3DD,4,2,,3.413354654136661,0.2,3,15,5,5,1.2358004629520392
generic-event,事件附近变化,36.443,0x328,1,4,ESP_info,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3017839064795176
window,按钮事件:手动未知方向触发,36.443,0x328,1,4,ESP_info,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3017839064795176
generic-event,事件附近变化,36.443,0x388,1,4,GTW_canStatus,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3030628860011708
window,按钮事件:手动未知方向触发,36.443,0x388,1,4,GTW_canStatus,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3030628860011708
generic-event,事件附近变化,35.934,0x272,1,5,VCLEFT_epbmDebug,3.4936539495567147,0.13333333333333333,2,15,6,6,2.117960368208728
window,按钮事件:手动未知方向触发,35.934,0x272,1,5,VCLEFT_epbmDebug,3.4936539495567147,0.13333333333333333,2,15,6,6,2.117960368208728
generic-event,事件附近变化,35.874,0x328,3,0,ESP_info,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3681074727832852
window,按钮事件:手动未知方向触发,35.874,0x328,3,0,ESP_info,3.3021555049746123,0.13333333333333333,2,15,4,4,1.3681074727832852
generic-event,事件附近变化,35.835,0x39B,3,5,,3.137971453689078,0.2,3,15,3,3,0.72268220879303
window,按钮事件:手动未知方向触发,35.835,0x39B,3,5,,3.137971453689078,0.2,3,15,3,3,0.72268220879303
generic-event,事件附近变化,35.647,0x3F5,1,3,,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.647,0x3F5,1,3,,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.647,0x3F5,1,6,,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.647,0x3F5,1,6,,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.647,0x3F5,1,7,,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.647,0x3F5,1,7,,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.647,0x3F5,3,0,,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.647,0x3F5,3,0,,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.635,0x428,0,5,UI_telemetryControl,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49545941390424864
window,按钮事件:手动未知方向触发,35.635,0x428,0,5,UI_telemetryControl,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49545941390424864
generic-event,事件附近变化,35.635,0x428,6,4,UI_telemetryControl,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49545941390424864
window,按钮事件:手动未知方向触发,35.635,0x428,6,4,UI_telemetryControl,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49545941390424864
generic-event,事件附近变化,35.633,0x448,0,5,UI_driverAssistAnonDebugParams,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49360596178957
window,按钮事件:手动未知方向触发,35.633,0x448,0,5,UI_driverAssistAnonDebugParams,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49360596178957
generic-event,事件附近变化,35.633,0x448,6,4,UI_driverAssistAnonDebugParams,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49360596178957
window,按钮事件:手动未知方向触发,35.633,0x448,6,4,UI_driverAssistAnonDebugParams,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49360596178957
generic-event,事件附近变化,35.543,0x4E2,0,4,VCLEFT_seatStatus,3.6018685735844627,0.2,3,15,8,8,3.384625605635733
window,按钮事件:手动未知方向触发,35.543,0x4E2,0,4,VCLEFT_seatStatus,3.6018685735844627,0.2,3,15,8,8,3.384625605635733
generic-event,事件附近变化,35.494,0x388,0,6,GTW_canStatus,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.494,0x388,0,6,GTW_canStatus,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.493,0x328,0,6,ESP_info,4.177678973691516,0.13333333333333333,2,15,2,1,
window,按钮事件:手动未知方向触发,35.493,0x328,0,6,ESP_info,4.177678973691516,0.13333333333333333,2,15,2,1,
generic-event,事件附近变化,35.435,0x2A8,0,1,CMPD_state,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49467794152250316
window,按钮事件:手动未知方向触发,35.435,0x2A8,0,1,CMPD_state,2.8710886066447943,0.13333333333333333,2,15,2,2,0.49467794152250316
generic-event,事件附近变化,35.429,0x2E8,0,1,EPBR_status,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4945220770584348
window,按钮事件:手动未知方向触发,35.429,0x2E8,0,1,EPBR_status,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4945220770584348
generic-event,事件附近变化,34.701,0x272,0,5,VCLEFT_epbmDebug,3.7199014350564776,0.2,3,15,12,12,2.7961910037280604
window,按钮事件:手动未知方向触发,34.701,0x272,0,5,VCLEFT_epbmDebug,3.7199014350564776,0.2,3,15,12,12,2.7961910037280604
generic-event,事件附近变化,34.701,0x788,1,4,,3.7701685271515966,0.2,3,15,15,15,3.1577357619503084
window,按钮事件:手动未知方向触发,34.701,0x788,1,4,,3.7701685271515966,0.2,3,15,15,15,3.1577357619503084
generic-event,事件附近变化,34.025,0x22B,5,1,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2732706553312605
window,按钮事件:手动未知方向触发,34.025,0x22B,5,1,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2732706553312605
generic-event,事件附近变化,33.773,0x3E2,3,7,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
window,按钮事件:手动未知方向触发,33.773,0x3E2,3,7,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
generic-event,事件附近变化,33.773,0x3E2,4,0,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
window,按钮事件:手动未知方向触发,33.773,0x3E2,4,0,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
generic-event,事件附近变化,33.773,0x3E2,4,1,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
window,按钮事件:手动未知方向触发,33.773,0x3E2,4,1,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
generic-event,事件附近变化,33.773,0x3E2,4,2,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
window,按钮事件:手动未知方向触发,33.773,0x3E2,4,2,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
generic-event,事件附近变化,33.773,0x3E2,4,3,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
window,按钮事件:手动未知方向触发,33.773,0x3E2,4,3,VCLEFT_lightStatus,3.137971453689078,0.13333333333333333,2,15,3,3,1.3561873278702026
generic-event,事件附近变化,33.728,0x328,5,6,ESP_info,3.6018685735844627,0.2,3,15,8,8,2.17876677610484
window,按钮事件:手动未知方向触发,33.728,0x328,5,6,ESP_info,3.6018685735844627,0.2,3,15,8,8,2.17876677610484
generic-event,事件附近变化,33.727,0x388,5,6,GTW_canStatus,3.6018685735844627,0.2,3,15,8,8,2.1802691992763323
window,按钮事件:手动未知方向触发,33.727,0x388,5,6,GTW_canStatus,3.6018685735844627,0.2,3,15,8,8,2.1802691992763323
generic-event,事件附近变化,33.600,0x22B,5,2,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.281287873984771
window,按钮事件:手动未知方向触发,33.600,0x22B,5,2,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.281287873984771
generic-event,事件附近变化,33.524,0x22B,5,0,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2772746487579292
window,按钮事件:手动未知方向触发,33.524,0x22B,5,0,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2772746487579292
generic-event,事件附近变化,33.212,0x344,7,3,,3.3021555049746123,0.2,3,15,4,4,1.2518930785591997
window,按钮事件:手动未知方向触发,33.212,0x344,7,3,,3.3021555049746123,0.2,3,15,4,4,1.2518930785591997
generic-event,事件附近变化,32.834,0x22B,4,2,,3.413354654136661,0.2,3,15,5,5,1.5603095977988435
window,按钮事件:手动未知方向触发,32.834,0x22B,4,2,,3.413354654136661,0.2,3,15,5,5,1.5603095977988435
generic-event,事件附近变化,32.595,0x310,4,2,HVP_info,3.318851872289923,0.9333333333333333,14,15,14,16,0.00019752903467261048
window,按钮事件:手动未知方向触发,32.595,0x310,4,2,HVP_info,3.318851872289923,0.9333333333333333,14,15,14,16,0.00019752903467261048
generic-event,事件附近变化,32.343,0x666,2,3,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
window,按钮事件:手动未知方向触发,32.343,0x666,2,3,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
generic-event,事件附近变化,32.343,0x666,2,5,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
window,按钮事件:手动未知方向触发,32.343,0x666,2,5,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
generic-event,事件附近变化,32.343,0x666,2,6,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
window,按钮事件:手动未知方向触发,32.343,0x666,2,6,,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4895806729306085
generic-event,事件附近变化,32.122,0x228,7,1,EPBR_internalStatus,3.3021555049746123,0.26666666666666666,4,15,4,4,0.6439646304351203
window,按钮事件:手动未知方向触发,32.122,0x228,7,1,EPBR_internalStatus,3.3021555049746123,0.26666666666666666,4,15,4,4,0.6439646304351203
generic-event,事件附近变化,31.996,0x288,7,1,EPBL_internalStatus,3.3021555049746123,0.26666666666666666,4,15,4,4,0.6418537743195574
window,按钮事件:手动未知方向触发,31.996,0x288,7,1,EPBL_internalStatus,3.3021555049746123,0.26666666666666666,4,15,4,4,0.6418537743195574
generic-event,事件附近变化,31.834,0x228,1,4,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.47755122705584313
window,按钮事件:手动未知方向触发,31.834,0x228,1,4,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.47755122705584313
generic-event,事件附近变化,31.700,0x288,1,4,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4773393415590859
window,按钮事件:手动未知方向触发,31.700,0x288,1,4,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4773393415590859
generic-event,事件附近变化,30.975,0x22B,4,7,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2651524829957883
window,按钮事件:手动未知方向触发,30.975,0x22B,4,7,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2651524829957883
generic-event,事件附近变化,28.425,0x22B,4,6,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2533604576999609
window,按钮事件:手动未知方向触发,28.425,0x22B,4,6,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.2533604576999609
generic-event,事件附近变化,27.470,0x22B,3,1,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.0477547851756774
window,按钮事件:手动未知方向触发,27.470,0x22B,3,1,,2.8710886066447943,0.13333333333333333,2,15,2,2,1.0477547851756774
generic-event,事件附近变化,27.074,0x2A8,0,4,CMPD_state,3.137971453689078,0.2,3,15,3,3,1.215575829839208
window,按钮事件:手动未知方向触发,27.074,0x2A8,0,4,CMPD_state,3.137971453689078,0.2,3,15,3,3,1.215575829839208
generic-event,事件附近变化,26.966,0x2E8,0,4,EPBR_status,3.137971453689078,0.2,3,15,3,3,1.2147225870758025
window,按钮事件:手动未知方向触发,26.966,0x2E8,0,4,EPBR_status,3.137971453689078,0.2,3,15,3,3,1.2147225870758025
generic-event,事件附近变化,24.024,0x126,0,6,DI_hvBusStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,1.1695722554414274
window,按钮事件:手动未知方向触发,24.024,0x126,0,6,DI_hvBusStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,1.1695722554414274
generic-event,事件附近变化,23.650,0x388,0,1,GTW_canStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.46678764218840935
window,按钮事件:手动未知方向触发,23.650,0x388,0,1,GTW_canStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.46678764218840935
generic-event,事件附近变化,23.514,0x328,0,1,ESP_info,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4671386935426453
window,按钮事件:手动未知方向触发,23.514,0x328,0,1,ESP_info,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4671386935426453
generic-event,事件附近变化,23.469,0x288,0,1,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.467937248820678
window,按钮事件:手动未知方向触发,23.469,0x288,0,1,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.467937248820678
generic-event,事件附近变化,23.469,0x288,4,7,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.467937248820678
window,按钮事件:手动未知方向触发,23.469,0x288,4,7,EPBL_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.467937248820678
generic-event,事件附近变化,23.392,0x228,0,1,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.46834670847328125
window,按钮事件:手动未知方向触发,23.392,0x228,0,1,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.46834670847328125
generic-event,事件附近变化,23.392,0x228,4,7,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4669725258647459
window,按钮事件:手动未知方向触发,23.392,0x228,4,7,EPBR_internalStatus,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4669725258647459
generic-event,事件附近变化,23.388,0x2E8,1,4,EPBR_status,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4670762110893038
window,按钮事件:手动未知方向触发,23.388,0x2E8,1,4,EPBR_status,2.8710886066447943,0.13333333333333333,2,15,2,2,0.4670762110893038
generic-event,事件附近变化,23.322,0x2A8,1,4,CMPD_state,2.8710886066447943,0.13333333333333333,2,15,2,2,0.466451241715528
window,按钮事件:手动未知方向触发,23.322,0x2A8,1,4,CMPD_state,2.8710886066447943,0.13333333333333333,2,15,2,2,0.466451241715528
generic-event,事件附近变化,9.222,0x257,2,4,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.05345871459448994
window,按钮事件:手动未知方向触发,9.222,0x257,2,4,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.05345871459448994
generic-event,事件附近变化,9.222,0x257,2,5,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.05345871459448994
window,按钮事件:手动未知方向触发,9.222,0x257,2,5,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.05345871459448994
generic-event,事件附近变化,8.945,0x126,3,2,DI_hvBusStatus,5.9940611361660885,0.2,3,15,3,1,0.05031660182024762
window,按钮事件:手动未知方向触发,8.945,0x126,3,2,DI_hvBusStatus,5.9940611361660885,0.2,3,15,3,1,0.05031660182024762
generic-event,事件附近变化,8.219,0x257,6,3,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.052630916511676486
window,按钮事件:手动未知方向触发,8.219,0x257,6,3,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.052630916511676486
generic-event,事件附近变化,8.219,0x257,6,4,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.052630916511676486
window,按钮事件:手动未知方向触发,8.219,0x257,6,4,DI_speed,5.9940611361660885,0.2,3,15,3,1,0.052630916511676486
