profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_hits,event_total,inside_transitions,outside_transitions,period_cv,stable_purity
generic-event,事件附近变化,118.550,0x7B8,0,1,,,10,10,85,649,0.24729241670381275,
generic-event,事件附近变化,118.544,0x2C4,3,7,,,10,10,52,438,0.4607466886819395,
generic-event,事件附近变化,118.542,0x2F9,3,4,,,10,10,53,376,0.33364030527063854,
generic-event,事件附近变化,118.541,0x372,2,0,,,10,10,122,877,0.6763695971565383,
generic-event,事件附近变化,118.540,0x7FF,6,0,,,10,10,67,504,0.48367963232199424,
generic-event,事件附近变化,118.539,0x7A8,2,2,,,10,10,44,294,1.0145390256688338,
generic-event,事件附近变化,118.538,0x2B3,4,4,,,10,10,113,804,0.4995540685018849,
generic-event,事件附近变化,118.535,0x2C4,2,0,,,10,10,64,424,0.8721199507713692,
generic-event,事件附近变化,118.532,0x3A8,3,2,,,10,10,20,237,0.32029236827844065,
generic-event,事件附近变化,118.532,0x3A8,3,3,,,10,10,20,237,0.3123605372370419,
generic-event,事件附近变化,118.532,0x3A8,3,4,,,10,10,20,237,0.3123605372370419,
generic-event,事件附近变化,118.532,0x3A8,3,5,,,10,10,20,237,0.3123605372370419,
generic-event,事件附近变化,118.532,0x3A8,3,6,,,10,10,20,237,0.3123605372370419,
generic-event,事件附近变化,118.529,0x719,0,2,,,10,10,108,828,0.3023271836470006,
generic-event,事件附近变化,118.527,0x7B8,2,6,,,10,10,43,324,0.4287308911068902,
generic-event,事件附近变化,118.526,0x7B8,7,4,,,10,10,80,575,0.7017027729864596,
generic-event,事件附近变化,118.525,0x2E3,1,1,,,10,10,54,375,0.3333146021885348,
generic-event,事件附近变化,118.522,0x2F1,1,4,,,10,10,40,297,0.6776131094810186,
generic-event,事件附近变化,118.522,0x4E2,4,0,,,10,10,42,324,0.7929804225534595,
generic-event,事件附近变化,118.521,0x2E3,3,3,,,10,10,53,376,0.33338932752712463,
generic-event,事件附近变化,118.518,0x379,6,0,,,10,10,50,379,0.4083528425957287,
generic-event,事件附近变化,118.515,0x7AA,0,3,,,10,10,30,228,0.23864466209420743,
generic-event,事件附近变化,118.513,0x2E3,3,2,,,10,10,52,377,0.3334048963769982,
generic-event,事件附近变化,118.511,0x4E2,2,1,,,10,10,73,571,0.35388076582086475,
generic-event,事件附近变化,118.509,0x7B8,1,4,,,10,10,86,650,0.4741630281069567,
generic-event,事件附近变化,118.505,0x719,2,0,,,10,10,52,416,0.8167883497959665,
generic-event,事件附近变化,118.505,0x719,2,2,,,10,10,52,416,0.8167883497959665,
generic-event,事件附近变化,118.505,0x719,2,3,,,10,10,52,416,0.8167883497959665,
generic-event,事件附近变化,118.505,0x719,4,6,,,10,10,52,416,0.7750863767854818,
generic-event,事件附近变化,118.503,0x4E2,3,6,,,10,10,42,326,0.8018947549316237,
generic-event,事件附近变化,118.503,0x4E2,4,1,,,10,10,42,326,0.800494184607623,
generic-event,事件附近变化,118.500,0x7B8,7,0,,,10,10,77,566,0.8436677937597431,
generic-event,事件附近变化,118.490,0x372,6,6,,,10,10,136,892,0.9158434357256535,
generic-event,事件附近变化,118.489,0x788,6,5,,,10,10,79,616,1.0794763589368657,
generic-event,事件附近变化,118.487,0x798,1,5,,,10,10,60,491,0.5328013371320434,
generic-event,事件附近变化,118.487,0x2C4,1,5,,,10,10,58,432,0.7118030685814211,
generic-event,事件附近变化,118.484,0x798,7,7,,,10,10,101,632,0.4968926931197761,
generic-event,事件附近变化,118.481,0x798,4,2,,,10,10,81,519,0.7844437375528222,
generic-event,事件附近变化,118.474,0x718,0,2,,,10,10,20,237,0.5997144795010099,
generic-event,事件附近变化,118.471,0x359,0,0,,,10,10,127,960,0.3265649976600637,
generic-event,事件附近变化,118.466,0x38A,0,0,,,10,10,100,757,0.3332505915830213,
generic-event,事件附近变化,118.466,0x37A,0,3,,,10,10,75,569,0.4985273240365295,
generic-event,事件附近变化,118.466,0x37A,0,7,,,10,10,75,569,0.4985273240365295,
generic-event,事件附近变化,118.463,0x241,0,1,,,10,10,136,1016,0.28731353251283087,
generic-event,事件附近变化,118.460,0x219,0,2,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,1,7,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,2,7,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,3,4,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,3,7,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,4,4,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,4,7,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,5,4,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,5,7,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,6,0,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,6,1,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,6,2,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.460,0x219,6,3,,,10,10,53,376,0.33325903941020923,
generic-event,事件附近变化,118.452,0x320,0,1,,,10,10,30,227,0.19919877571369915,
generic-event,事件附近变化,118.439,0x7AA,0,1,,,10,10,90,682,0.17019511291854847,
generic-event,事件附近变化,118.436,0x381,4,1,,,10,10,93,704,0.6640410558445593,
generic-event,事件附近变化,118.435,0x219,0,1,,,10,10,53,376,0.3332058291852678,
generic-event,事件附近变化,118.434,0x78A,6,4,,,10,10,85,650,0.24790302885813917,
generic-event,事件附近变化,118.433,0x372,5,0,,,10,10,120,909,0.5034485771957132,
generic-event,事件附近变化,118.432,0x4E3,1,2,,,10,10,111,854,0.35359063903158233,
generic-event,事件附近变化,118.420,0x2C4,5,2,,,10,10,56,505,0.9484016274701406,
generic-event,事件附近变化,118.418,0x401,0,2,,,10,10,110,919,0.951261088143627,
generic-event,事件附近变化,118.418,0x343,3,7,,,10,10,70,546,0.7772442637965878,
generic-event,事件附近变化,118.416,0x372,4,4,,,10,10,60,398,1.0401560270225878,
generic-event,事件附近变化,118.416,0x78A,4,7,,,10,10,86,650,0.4742042149895747,
generic-event,事件附近变化,118.415,0x788,0,1,,,10,10,100,758,0.33372103851907914,
generic-event,事件附近变化,118.415,0x788,1,6,,,10,10,100,758,0.33372103851907914,
generic-event,事件附近变化,118.415,0x788,2,7,,,10,10,100,758,0.33372103851907914,
generic-event,事件附近变化,118.415,0x788,3,2,,,10,10,100,758,0.33372103851907914,
generic-event,事件附近变化,118.415,0x788,6,7,,,10,10,100,758,0.3337323525360976,
generic-event,事件附近变化,118.413,0x3C0,0,3,,,10,10,29,205,0.4555570600484847,
generic-event,事件附近变化,118.410,0x7AA,3,1,,,10,10,71,627,0.797251696485881,
generic-event,事件附近变化,118.396,0x7AA,7,3,,,10,10,80,692,0.4062063527769548,
generic-event,事件附近变化,118.389,0x2B3,7,5,,,10,10,94,664,0.6257184596994689,
generic-event,事件附近变化,118.388,0x381,0,3,,,10,10,61,470,0.3214995005294064,
generic-event,事件附近变化,118.388,0x2E3,0,1,,,10,10,54,375,0.3333815338756911,
generic-event,事件附近变化,118.384,0x719,2,4,,,10,10,52,416,0.8198440065580141,
generic-event,事件附近变化,118.383,0x2C4,0,0,,,10,10,141,1084,0.207354855938049,
generic-event,事件附近变化,118.380,0x2F9,4,0,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,4,5,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,4,7,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,1,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,2,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,3,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,5,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,6,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,5,7,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,0,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,1,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,2,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,3,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,5,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,6,6,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,7,0,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,7,3,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,7,6,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2F9,7,7,,,10,10,54,376,0.3336036548533187,
generic-event,事件附近变化,118.380,0x2E3,0,0,,,10,10,54,375,0.33331140305994816,
generic-event,事件附近变化,118.380,0x2E3,3,4,,,10,10,54,375,0.333309845537351,
generic-event,事件附近变化,118.373,0x379,4,1,,,10,10,47,382,0.5269084318621038,
generic-event,事件附近变化,118.373,0x798,2,1,,,10,10,53,367,0.5092262511549498,
generic-event,事件附近变化,118.373,0x719,5,0,,,10,10,71,473,0.7133358611212579,
generic-event,事件附近变化,118.368,0x372,3,3,,,10,10,118,888,0.48724251424015336,
generic-event,事件附近变化,118.367,0x78A,4,6,,,10,10,43,325,0.4291305091825199,
generic-event,事件附近变化,118.359,0x7A8,0,3,,,10,10,83,719,1.2442466077115986,
generic-event,事件附近变化,118.355,0x219,2,4,,,10,10,50,379,0.6659588319567114,
generic-event,事件附近变化,118.355,0x219,5,2,,,10,10,50,379,0.6659588319567114,
generic-event,事件附近变化,118.353,0x359,5,5,,,10,10,71,523,1.0448206273506324,
generic-event,事件附近变化,118.353,0x359,6,5,,,10,10,71,523,1.0277518695231067,
generic-event,事件附近变化,118.349,0x219,1,2,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,1,4,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,1,5,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,1,6,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,2,0,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,2,1,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,2,3,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,0,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,1,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,2,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,3,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,5,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,3,6,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,0,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,1,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,2,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,3,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,5,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,4,6,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,5,3,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,5,5,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x219,5,6,,,10,10,49,379,0.6683445702168839,
generic-event,事件附近变化,118.349,0x379,2,3,,,10,10,39,310,0.5767171726352005,
generic-event,事件附近变化,118.349,0x7B8,3,7,,,10,10,82,591,0.49737210854792707,
generic-event,事件附近变化,118.343,0x78A,4,3,,,10,10,65,513,0.5453266360645985,
generic-event,事件附近变化,118.343,0x2B4,2,0,,,10,10,62,532,0.917740039318999,
generic-event,事件附近变化,118.318,0x379,5,7,,,10,10,48,382,0.4097623951688668,
generic-event,事件附近变化,118.316,0x78A,6,7,,,10,10,86,642,0.49981821708589896,
generic-event,事件附近变化,118.312,0x7B8,0,3,,,10,10,57,399,0.6916433807160525,
generic-event,事件附近变化,118.311,0x7FF,3,6,,,10,10,101,756,0.5083811253500756,
generic-event,事件附近变化,118.308,0x4E2,3,0,,,10,10,46,348,0.8181297045750151,
generic-event,事件附近变化,118.307,0x379,6,2,,,10,10,48,381,0.4489126729279108,
generic-event,事件附近变化,118.307,0x798,3,5,,,10,10,77,619,0.7868360883270986,
generic-event,事件附近变化,118.299,0x7FF,3,0,,,10,10,99,758,0.5087783977927275,
generic-event,事件附近变化,118.293,0x798,3,1,,,10,10,51,362,0.4924719870291682,
generic-event,事件附近变化,118.293,0x7FF,1,3,,,10,10,66,505,0.5774590934366741,
generic-event,事件附近变化,118.288,0x4E2,2,5,,,10,10,37,284,0.5001135079897033,
generic-event,事件附近变化,118.288,0x4E2,5,3,,,10,10,37,284,0.5001135079897033,
generic-event,事件附近变化,118.278,0x2B3,4,1,,,10,10,99,816,0.7156317892096375,
generic-event,事件附近变化,118.277,0x7B8,2,1,,,10,10,86,650,0.47431591616423685,
generic-event,事件附近变化,118.274,0x2B3,3,5,,,10,10,99,736,0.6152918572017891,
generic-event,事件附近变化,118.272,0x2B3,7,6,,,10,10,86,671,0.9208196884184394,
generic-event,事件附近变化,118.266,0x7FF,6,1,,,10,10,66,506,0.36892049025551,
generic-event,事件附近变化,118.265,0x4E3,0,4,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,0,6,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,0,7,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,2,0,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,2,3,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,2,5,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,2,6,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,5,1,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.265,0x4E3,5,3,,,10,10,37,285,0.752962615938913,
generic-event,事件附近变化,118.264,0x2B3,5,1,,,10,10,70,540,0.8496344229946229,
generic-event,事件附近变化,118.263,0x7B8,3,1,,,10,10,91,623,0.6733615378752242,
generic-event,事件附近变化,118.257,0x7FF,7,7,,,10,10,69,502,0.578025645962234,
generic-event,事件附近变化,118.256,0x7A8,2,0,,,10,10,102,756,0.33335770537859916,
generic-event,事件附近变化,118.253,0x2C2,2,5,EXP_leftWindowExecutionPosition,,10,10,153,1117,0.8080180524514937,
generic-event,事件附近变化,118.250,0x2C2,2,3,EXP_leftWindowExecutionPosition,,10,10,156,1118,0.4796281333282683,
generic-event,事件附近变化,118.247,0x798,7,6,,,10,10,74,639,0.55405527499965,
generic-event,事件附近变化,118.245,0x2B3,5,2,,,10,10,104,803,0.5913094310221754,
generic-event,事件附近变化,118.242,0x78A,6,2,,,10,10,85,689,0.434544407000664,
generic-event,事件附近变化,118.239,0x2B3,5,4,,,10,10,102,771,0.6763340458831761,
generic-event,事件附近变化,118.236,0x381,7,4,,,10,10,62,469,1.0013572430241626,
generic-event,事件附近变化,118.233,0x7A8,0,1,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,1,6,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,2,7,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,3,2,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,5,1,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,5,2,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.233,0x7A8,6,7,,,10,10,100,758,0.3332058159257256,
generic-event,事件附近变化,118.232,0x372,7,3,,,10,10,80,434,0.8857365046384853,
generic-event,事件附近变化,118.231,0x78A,5,4,,,10,10,42,325,0.42865225328869916,
generic-event,事件附近变化,118.231,0x78A,7,0,,,10,10,42,325,0.42865225328869916,
generic-event,事件附近变化,118.231,0x78A,7,3,,,10,10,42,325,0.42865225328869916,
generic-event,事件附近变化,118.225,0x798,1,1,,,10,10,45,326,0.42873988674166513,
generic-event,事件附近变化,118.225,0x381,4,5,,,10,10,95,700,0.8087491603401368,
generic-event,事件附近变化,118.225,0x7A8,2,4,,,10,10,99,759,0.3334605373392456,
generic-event,事件附近变化,118.224,0x4E2,7,5,,,10,10,40,281,0.5000863461858203,
generic-event,事件附近变化,118.224,0x359,4,4,,,10,10,45,351,0.7664303670912862,
generic-event,事件附近变化,118.223,0x2B3,2,5,,,10,10,89,654,0.8798564215798965,
generic-event,事件附近变化,118.219,0x2B3,3,7,,,10,10,56,448,0.7332391865823056,
generic-event,事件附近变化,118.211,0x798,0,6,,,10,10,89,677,0.49612359373057413,
generic-event,事件附近变化,118.208,0x2C4,2,2,,,10,10,64,474,0.9664632767193799,
generic-event,事件附近变化,118.207,0x2C2,1,1,EXP_leftWindowExecutionPosition,,10,10,152,1134,0.20389209541647269,
generic-event,事件附近变化,118.206,0x359,1,4,,,10,10,60,435,0.4619285101455928,
generic-event,事件附近变化,118.202,0x4E3,1,0,,,10,10,110,854,0.35353907123466455,
generic-event,事件附近变化,118.201,0x7A8,0,5,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,0,7,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,1,2,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,1,4,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,1,5,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,1,7,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,2,5,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,3,5,,,10,10,100,758,0.333526243108288,
generic-event,事件附近变化,118.201,0x7A8,3,6,,,10,10,100,758,0.333526243108288,
