profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:手动上升松开,62.314,0x303,7,4,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动上升松开,62.314,0x303,7,6,,3.3201180669305588,1.0,2,2,3,37,0.7751317667298936
window,按钮事件:手动下降触发,62.257,0x301,5,7,,3.3201180669305588,1.0,2,2,3,37,0.5953775678060022
window,按钮事件:手动下降触发,62.257,0x301,6,3,,3.3201180669305588,1.0,2,2,3,37,1.0496553521917484
window,按钮事件:手动下降触发,62.257,0x301,6,5,,3.3201180669305588,1.0,2,2,3,37,0.5953775678060022
window,按钮事件:手动下降触发,62.257,0x301,7,4,,3.3201180669305588,1.0,2,2,3,37,0.705515672353298
window,按钮事件:手动上升触发,61.984,0x301,4,2,,3.0573258352184127,1.0,2,2,4,54,1.1949166233083868
window,按钮事件:手动上升松开,61.871,0x3F2,2,4,,3.1551744909324255,1.0,2,2,3,39,0.6558054963011618
window,按钮事件:手动上升松开,61.871,0x3F2,5,4,,3.1551744909324255,1.0,2,2,3,39,0.5221759487713512
window,按钮事件:手动上升松开,61.871,0x3F2,6,7,,3.1551744909324255,1.0,2,2,3,39,0.6558054963011618
window,按钮事件:手动下降触发,61.671,0x300,3,1,,3.0786995430807917,1.0,2,2,3,40,0.6666674614719817
window,按钮事件:手动上升松开,61.669,0x300,1,2,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:手动上升松开,61.669,0x300,5,5,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:手动上升松开,61.669,0x300,7,3,,3.0786995430807917,1.0,2,2,3,40,0.6666735465340967
window,按钮事件:手动上升触发,61.472,0x300,2,0,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动上升触发,61.472,0x300,2,5,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动上升触发,61.472,0x300,3,4,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:手动上升触发,61.472,0x300,6,3,,3.0058440581441146,1.0,2,2,3,41,0.6769735564689178
window,按钮事件:下降触发,61.345,0x400,2,7,,6.868143823003494,0.6666666666666666,2,3,3,11,1.3655560389203696
window,按钮事件:下降触发,61.345,0x400,3,0,,6.868143823003494,0.6666666666666666,2,3,3,11,1.2688471179956535
window,按钮事件:手动下降触发,60.927,0x330,1,4,,3.5081381293956455,1.0,2,2,2,23,0.49999750730383946
window,按钮事件:手动下降触发,60.927,0x330,1,5,,3.5081381293956455,1.0,2,2,2,23,0.49999750730383946
window,按钮事件:手动下降触发,60.927,0x330,1,7,,3.5081381293956455,1.0,2,2,2,23,0.49999750730383946
window,按钮事件:下降触发,60.542,0x23A,2,2,,8.209234770810314,0.6666666666666666,2,3,3,9,1.6422101331387042
window,按钮事件:下降触发,60.542,0x23A,4,0,,8.209234770810314,0.6666666666666666,2,3,3,9,1.3221588937557467
window,按钮事件:下降触发,60.542,0x23A,5,1,,8.209234770810314,0.6666666666666666,2,3,3,9,1.3082679005321352
window,按钮事件:手动上升松开,60.515,0x3F2,2,2,,4.00322710915956,1.0,2,2,2,20,0.1677879617129415
window,按钮事件:下降触发,60.500,0x330,1,4,,3.6176679492815684,1.0,3,3,3,22,0.49999750730383946
window,按钮事件:下降触发,60.500,0x330,1,5,,3.6176679492815684,1.0,3,3,3,22,0.49999750730383946
window,按钮事件:下降触发,60.500,0x330,1,7,,3.6176679492815684,1.0,3,3,3,22,0.49999750730383946
window,按钮事件:上升触发,60.448,0x788,0,2,,4.320732138692415,1.0,3,3,5,31,2.4899914817771553
window,运动过程,60.370,0x382,1,0,,5.70965215569661,,5,6,8,2,
window,按钮事件:手动上升触发,60.013,0x2C2,2,4,EXP_leftWindowExecutionPosition,3.1265668396910473,1.0,2,2,7,93,3.931268213533078
window,按钮事件:手动上升触发,59.974,0x2C2,1,2,EXP_leftWindowExecutionPosition,3.110871519228067,1.0,2,2,6,80,3.649341823926423
window,按钮事件:下降触发,59.663,0x23A,6,3,,10.771378604912664,0.6666666666666666,2,3,2,4,1.0677262982234779
window,按钮事件:下降触发,59.596,0x2C2,1,3,EXP_leftWindowExecutionPosition,5.992060763222695,0.6666666666666666,2,3,28,128,6.278050461885243
window,按钮事件:下降触发,59.582,0x23A,7,6,,7.479046139474107,0.6666666666666666,2,3,3,10,0.7461848601262441
window,按钮事件:下降触发,59.582,0x23A,7,7,,7.479046139474107,0.6666666666666666,2,3,3,10,0.7461848601262441
generic-event,事件附近变化,59.164,0x3C2,4,2,VCLEFT_switchStatus_EXP,60.84710736198137,0.3,3,10,17,1,2.700991504024307
generic-event,事件附近变化,58.971,0x2B4,4,6,,11.306486779407399,0.6,6,10,9,5,1.1419033228402662
generic-event,事件附近变化,58.971,0x2B4,4,7,,11.306486779407399,0.6,6,10,9,5,1.1419033228402662
generic-event,事件附近变化,58.971,0x2B4,5,0,,11.306486779407399,0.6,6,10,9,5,1.1419033228402662
window,按钮事件:手动上升触发,58.515,0x788,0,2,,3.7077828110777804,1.0,2,2,3,33,2.4899914817771553
window,按钮事件:下降触发,57.941,0x70B,4,7,,4.80573624132806,0.6666666666666666,2,3,4,22,0.8257327002836515
window,按钮事件:下降触发,57.941,0x70B,5,7,,4.80573624132806,0.6666666666666666,2,3,4,22,0.8257327002836515
window,按钮事件:下降触发,57.941,0x70B,6,0,,4.80573624132806,0.6666666666666666,2,3,4,22,0.8257327002836515
window,按钮事件:下降触发,57.941,0x70B,7,7,,4.80573624132806,0.6666666666666666,2,3,4,22,0.8257327002836515
